phase,seed,run_name,run_dir,batch_file,batch_name,batch_index,sample_index,timestep,pixel_count,sum_sq_error,sum_abs_error,target_volume_proxy,prediction_volume_proxy,volume_bias,relative_volume_bias,absolute_relative_volume_bias,target_wet_area,prediction_wet_area,target_dry_area,false_dry_count,false_wet_count,false_dry_rate,false_dry_volume_loss,false_wet_rate,false_wet_volume_excess,wet_area_contraction,peak_depth_target,peak_depth_prediction,peak_depth_underprediction,rmse,mae
phase27,42,phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e/evaluation_test/test_batch_0007/forecast_maps.npz,test_batch_0007,7,1,4,16384,100.98289397553212,303.30310257157566,449.3915185314478,269.5660742595792,-179.8254442718686,-0.4001531779227032,0.4001531779227032,1376,959,15008,429,12,0.31177325581395327,63.64548872038722,0.0007995735607675905,0.7623666375875473,0.30305232558139517,2.1531171798706055,1.18894624710083,0.9641709327697754,0.07850800412934841,0.018512152256565897
phase27,42,phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e/evaluation_test/test_batch_0007/forecast_maps.npz,test_batch_0007,7,1,5,16384,69.97490367563799,329.7331027136055,422.6018460521342,541.7159640565515,119.11411800441726,0.2818589627971537,0.2818589627971537,1289,1305,15095,132,148,0.10240496508921637,13.533742748200893,0.00980457105001656,9.40409205108881,0.0,1.979500412940979,1.370310664176941,0.6091897487640381,0.06535234639568241,0.02012531144492221
phase27,42,phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e/evaluation_test/test_batch_0007/forecast_maps.npz,test_batch_0007,7,1,6,16384,65.97455190171267,281.8344382355392,398.79217716834376,238.14521802961826,-160.6469591387255,-0.40283377743117194,0.40283377743117194,1218,886,15166,339,7,0.27832512315270913,52.12050309032202,0.00046155874983515755,0.48017188161611557,0.27257799671592753,1.7939974069595337,1.0457186698913574,0.7482787370681763,0.06345681274571524,0.01720180897433711
phase27,42,phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e/evaluation_test/test_batch_0007/forecast_maps.npz,test_batch_0007,7,1,7,16384,45.03451191213012,239.6991471507283,360.4038370268032,247.98454917222261,-112.4192878545806,-0.3119258906397816,0.3119258906397816,1115,851,15269,276,12,0.24753363228699532,42.72327618673444,0.0007859060842229352,0.7402864992618561,0.2367713004484303,1.5564756393432617,1.115523099899292,0.4409525394439697,0.05242793598072833,0.014630074899336444
phase27,42,phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e/evaluation_test/test_batch_0007/forecast_maps.npz,test_batch_0007,7,1,8,16384,24.679285838813428,277.80270308072375,323.2646284180597,449.9565958380699,126.6919674200102,0.3919141046763901,0.3919141046763901,1029,1043,15355,109,123,0.10592808551992217,11.340097066015005,0.008010420058612829,7.5868144035339355,0.0,1.2712255716323853,1.2655154466629028,0.005710124969482422,0.03881113329072458,0.01695573138920433
phase27,42,phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e/evaluation_test/test_batch_0007/forecast_maps.npz,test_batch_0007,7,1,9,16384,23.393604411019865,219.78406709711922,292.44361217373137,196.60973175615072,-95.83388041758064,-0.32770037172379224,0.32770037172379224,964,764,15420,209,9,0.2168049792531118,24.85651933401823,0.000583657587548638,0.5546560734510422,0.20746887966804958,1.1692006587982178,0.9843757152557373,0.18482494354248047,0.0377866682902487,0.013414554876533155
phase27,42,phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e/evaluation_test/test_batch_0007/forecast_maps.npz,test_batch_0007,7,1,10,16384,9.449054100314806,164.58491668588178,267.2799721681009,263.3279116898775,-3.952060478223416,-0.014786220030499791,0.014786220030499791,895,858,15489,84,47,0.09385474860335184,6.458198729902506,0.003034411517851378,2.7177147418260574,0.04134078212290498,1.1491382122039795,1.0487560033798218,0.10038220882415771,0.02401508886986299,0.010045466106316027
phase27,42,phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e/evaluation_test/test_batch_0007/forecast_maps.npz,test_batch_0007,7,1,11,16384,6.466797453377393,176.51026843623944,251.32060044840242,333.81932170689106,82.49872125848864,0.3282608791770167,0.3282608791770167,835,906,15549,35,106,0.04191616766467061,2.402363695204258,0.0068171586597208815,6.437428034842014,0.0,1.127596378326416,1.1562778949737549,0.0,0.01986710832013535,0.010773331813735318
phase27,42,phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e/evaluation_test/test_batch_0008/forecast_maps.npz,test_batch_0008,8,0,0,16384,71.7548863260923,309.7550629146516,398.79217716834376,221.73057656735182,-177.06160060099194,-0.4439946687475962,0.4439946687475962,1218,884,15166,350,16,0.2873563218390802,43.336439944803715,0.0010549914281946459,0.9696293994784355,0.27422003284072227,1.7939974069595337,0.970183253288269,0.8238141536712646,0.0661783249909971,0.01890594866422434
phase27,42,phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e/evaluation_test/test_batch_0008/forecast_maps.npz,test_batch_0008,8,0,1,16384,46.38118896182119,257.6686838880613,360.4038370268032,248.4150499254465,-111.9887871013567,-0.3107313951627762,0.3107313951627762,1115,906,15269,240,31,0.21524663677130026,26.92241593822837,0.002030257384242583,1.9682598859071732,0.18744394618834065,1.5564756393432617,1.0235137939453125,0.5329618453979492,0.05320604397383376,0.01572684838183968
phase27,42,phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e/evaluation_test/test_batch_0008/forecast_maps.npz,test_batch_0008,8,0,2,16384,25.92223072615155,241.51795246250444,323.2646284180597,366.5552111119032,43.290582693843476,0.13391685600027387,0.13391685600027387,1029,1006,15355,129,106,0.12536443148688037,12.423862289637327,0.006903288830999673,6.760146379470825,0.022351797862001924,1.2712255716323853,1.1536991596221924,0.11752641201019287,0.039776467951782885,0.01474108596572903
phase27,42,phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e/evaluation_test/test_batch_0008/forecast_maps.npz,test_batch_0008,8,0,3,16384,26.97903384849771,255.7492569471789,292.44361217373137,177.34058859944344,-115.10302357428793,-0.3935904864487466,0.3935904864487466,964,747,15420,230,13,0.238589211618257,23.20194834470749,0.0008430609597924772,0.7655036970973015,0.22510373443983378,1.1692006587982178,0.9185067415237427,0.2506939172744751,0.040579176265876774,0.015609695858592463
phase27,42,phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e/evaluation_test/test_batch_0008/forecast_maps.npz,test_batch_0008,8,0,4,16384,10.567951974867075,174.48733734697348,267.2799721681009,265.3640318661928,-1.9159403019081083,-0.007168289813735481,0.007168289813735481,895,872,15489,100,77,0.11173184357541886,8.063835803419352,0.004971269933501193,4.931482776999474,0.025698324022346338,1.1491382122039795,1.0606237649917603,0.08851444721221924,0.02539717700903996,0.010649861898618987
phase27,42,phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e/evaluation_test/test_batch_0008/forecast_maps.npz,test_batch_0008,8,0,5,16384,8.307358283712244,205.8188405936274,251.32060044840242,363.7870163246989,112.46641587629651,0.4475017793035477,0.4475017793035477,835,976,15549,38,179,0.04550898203592809,2.8255951143801212,0.011511994340472054,11.82874596118927,0.0,1.127596378326416,1.1643321514129639,0.0,0.02251756893785625,0.012562185094825892
phase27,42,phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e/evaluation_test/test_batch_0008/forecast_maps.npz,test_batch_0008,8,0,6,16384,16.42927393193804,193.89710287722957,238.3123049932116,184.54728773236275,-53.76501726084885,-0.22560739053059026,0.22560739053059026,807,734,15577,120,47,0.14869888475836412,11.29574240744114,0.003017269050523207,3.2616652473807335,0.09045848822800484,1.1040637493133545,0.9142270684242249,0.18983668088912964,0.03166643809319088,0.011834539970534031
phase27,42,phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e/evaluation_test/test_batch_0008/forecast_maps.npz,test_batch_0008,8,0,7,16384,9.465902889587003,165.12089017654293,226.08762867758983,244.3746321424842,18.287003464894354,0.08088458254817775,0.08088458254817775,771,808,15613,50,87,0.0648508430609597,3.9700116999447346,0.005572279510664189,5.900648482143879,0.0,1.0782856941223145,1.0524256229400635,0.025860071182250977,0.02403649021619565,0.010078179332064388
phase27,42,phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e/evaluation_test/test_batch_0008/forecast_maps.npz,test_batch_0008,8,0,8,16384,8.671516971965724,194.852311270164,214.12438741877818,316.4392147734761,102.31482735469794,0.4778289319963967,0.4778289319963967,748,877,15636,33,162,0.04411764705882347,2.336290754377842,0.010360706062931695,10.858914412558079,0.0,1.0491175651550293,1.1537266969680786,0.0,0.023005812163634974,0.011892841264048095
phase27,42,phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e/evaluation_test/test_batch_0008/forecast_maps.npz,test_batch_0008,8,0,9,16384,16.12669738641543,176.24727120927193,201.9300453763864,175.610410310328,-26.319635066058396,-0.13034036127214219,0.13034036127214219,705,689,15679,78,62,0.11063829787234027,7.986949160695076,0.003954333822310096,4.162447087466717,0.022695035460992875,1.0138180255889893,0.9351418018341064,0.07867622375488281,0.03137348394387102,0.010757279736894039
phase27,42,phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e/evaluation_test/test_batch_0008/forecast_maps.npz,test_batch_0008,8,0,10,16384,11.161442647592732,164.3387659351882,189.34838839263253,222.20965614169836,32.86126774906583,0.17354923391755828,0.17354923391755828,677,753,15707,37,113,0.054652880354505086,3.2787137739360332,0.007194244604316546,7.402965299785137,0.0,0.9692693948745728,1.0601485967636108,0.0,0.026100582291804068,0.01003044225678639
phase27,42,phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e/evaluation_test/test_batch_0008/forecast_maps.npz,test_batch_0008,8,0,11,16384,9.747014050265598,173.6983018209256,176.0559552828678,251.73101589083672,75.6750606079689,0.4298352787122816,0.4298352787122816,630,766,15754,19,155,0.03015873015873011,1.7763459458947182,0.00983877110575092,10.354674711823463,0.0,0.9450346231460571,1.0830258131027222,0.0,0.0243907877184995,0.010601702991999853
phase27,42,phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e/evaluation_test/test_batch_0008/forecast_maps.npz,test_batch_0008,8,1,0,16384,15.071884526941718,184.69203711726746,238.3123049932116,199.3523093983531,-38.9599955948585,-0.16348293721538265,0.16348293721538265,807,827,15577,47,67,0.058240396530359284,3.5373738668859005,0.004301213327341593,4.345402494072914,0.0,1.1040637493133545,0.9341782331466675,0.169885516166687,0.030330097709764223,0.011272707343583219
phase27,42,phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e/evaluation_test/test_batch_0008/forecast_maps.npz,test_batch_0008,8,1,1,16384,8.986233827463444,166.67234952419145,226.08762867758983,211.12962437421083,-14.958004303378999,-0.06616020695546175,0.06616020695546175,771,842,15613,18,89,0.023346303501945494,1.2819045633077621,0.005700377890219688,5.746150054037571,0.0,1.0782856941223145,0.9793581366539001,0.0989275574684143,0.023419568436635778,0.010172872895763638
phase27,42,phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e/evaluation_test/test_batch_0008/forecast_maps.npz,test_batch_0008,8,1,2,16384,4.89507768981734,143.69957904365688,214.12438741877818,251.38270890712738,37.258321488349196,0.17400316674569297,0.17400316674569297,748,867,15636,6,125,0.00802139037433154,0.36071081832051277,0.007994371962138654,8.281170420348644,0.0,1.0491175651550293,1.0356063842773438,0.013511180877685547,0.017285017548556044,0.008770726259988823
phase27,42,phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e/evaluation_test/test_batch_0008/forecast_maps.npz,test_batch_0008,8,1,3,16384,7.104795958401514,159.1809834914017,201.9300453763864,190.02785389870405,-11.90219147768235,-0.05894215224632505,0.05894215224632505,705,748,15679,29,72,0.04113475177304959,2.0632682479918003,0.0045921296001020465,4.731065101921558,0.0,1.0138180255889893,0.9093852639198303,0.10443276166915894,0.020824080566627785,0.009715636199426373
phase27,42,phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e/evaluation_test/test_batch_0008/forecast_maps.npz,test_batch_0008,8,1,4,16384,4.966750599367815,143.87565594136342,189.34838839263253,237.70587556809187,48.35748717545934,0.25538895570204206,0.25538895570204206,677,795,15707,7,125,0.010339734121122584,0.4627101756632328,0.007958235181766091,8.233018696308136,0.0,0.9692693948745728,1.1005102396011353,0.0,0.01741109987586068,0.008781473140952357
phase27,42,phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e/evaluation_test/test_batch_0008/forecast_maps.npz,test_batch_0008,8,1,5,16384,8.171835430279781,216.2701979974939,176.0559552828678,358.78152676671743,182.72557148384962,1.0378835023800517,1.0378835023800517,630,889,15754,1,260,0.0015873015873015847,0.06525818258523941,0.016503745080614446,17.98416943848133,0.0,0.9450346231460571,1.2159732580184937,0.0,0.022333142464427445,0.013200085326995478
phase27,42,phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e/evaluation_test/test_batch_0008/forecast_maps.npz,test_batch_0008,8,1,6,16384,8.548985704436566,164.04779103956312,162.62619669791425,147.9795791208744,-14.646617577039848,-0.09006308869318597,0.09006308869318597,595,623,15789,32,60,0.05378151260504192,2.6018344201147556,0.003800114003420102,3.8203318044543266,0.0,0.9318417310714722,0.9522358179092407,0.0,0.022842694198568218,0.010012682558567085
phase27,42,phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e/evaluation_test/test_batch_0008/forecast_maps.npz,test_batch_0008,8,1,7,16384,5.187415671112485,142.0513747938123,150.06812773696643,205.1108322069049,55.04270446993846,0.36678477502174744,0.36678477502174744,567,695,15817,7,135,0.012345679012345658,0.39709698408842087,0.008535120440032875,9.1238157376647,0.0,0.9208414554595947,1.0643409490585327,0.0,0.01779367095402321,0.008670127856067645
phase27,42,phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e/evaluation_test/test_batch_0008/forecast_maps.npz,test_batch_0008,8,1,8,16384,6.844959376609559,196.30274183588367,137.9088248402774,298.4241500645876,160.5153252243102,1.1639235227347775,1.1639235227347775,537,779,15847,3,245,0.0055865921787709395,0.16987843066453934,0.015460339496434654,16.72063659876585,0.0,0.9110404253005981,1.143241286277771,0.0,0.02043974474097627,0.011981368520256571
phase27,42,phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e/evaluation_test/test_batch_0008/forecast_maps.npz,test_batch_0008,8,1,9,16384,4.203255334072127,150.42634379729785,127.41625345676644,129.24639012664557,1.8301366698791242,0.014363447521238668,0.014363447521238668,502,539,15882,26,63,0.051792828685258856,1.6463973820209503,0.003966754816773705,4.272868141531944,0.0,0.9014093279838562,0.9116749167442322,0.0,0.01601706421519681,0.009181295397784292
phase27,42,phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e,runs/phase27_volume_response_seed42_40e/evaluation_test/test_batch_0008/forecast_maps.npz,test_batch_0008,8,1,10,16384,3.7165592516222636,136.45280733431284,123.9085643103978,186.75351543724537,62.844951126847576,0.5071881146925163,0.5071881146925163,488,612,15896,5,129,0.01024590163934424,0.28566205501556396,0.008115249119275289,9.011125393211842,0.0,0.8900116086006165,1.0034615993499756,0.0,0.015061234167064395,0.00832841841640093
